transaction_id,customer_id,date,category,units,unit_price,discount_pct,revenue,region,channel
T01817,C1860,2023-10-26,Consumables,4,805.04,24.8,2421.56,South,Direct
T01818,C0862,2023-10-26,Consumables,13,1277.18,21.5,13033.62,West,Digital
T01819,C1619,2023-10-26,Electronics,17,47.3,8.8,733.34,West,Direct
T01820,C1968,2023-10-27,Electronics,15,1088.46,28.2,11722.71,North,Digital
T01821,C1524,2023-10-27,Consumables,12,1432.53,25.8,12755.25,East,Digital
T01822,C1002,2023-10-27,Electronics,17,422.46,28.4,5142.18,South,Digital
T01823,C1129,2023-10-28,Hardware,6,316.48,18.6,1545.69,South,Digital
T01824,C0426,2023-10-28,Hardware,7,980.42,10.0,6176.65,South,Digital
T01825,C0264,2023-10-28,Consumables,2,1077.75,13.6,1862.35,South,Direct
T01826,C1583,2023-10-29,Software,12,883.72,9.8,9565.39,West,Partner
T01827,C1039,2023-10-29,Software,4,598.26,10.5,2141.77,North,Partner
T01828,C1858,2023-10-30,Software,6,825.56,12.8,4319.33,West,Partner
T01829,C1486,2023-10-30,Electronics,2,631.46,28.1,908.04,North,Partner
T01830,C0525,2023-10-30,Software,17,506.83,14.9,7332.31,South,Direct
T01831,C1926,2023-10-31,Software,4,949.51,12.1,3338.48,South,Digital
T01832,C0014,2023-10-31,Consumables,17,797.33,19.2,10952.12,East,Digital
T01833,C0192,2023-10-31,Services,5,876.43,8.6,4005.29,West,Digital
T01834,C1219,2023-11-01,Services,2,10.46,0.3,20.86,East,Partner
T01835,C1209,2023-11-01,Hardware,19,1388.48,21.9,20603.65,East,Partner
T01836,C1466,2023-11-01,Electronics,6,103.28,10.0,557.71,North,Direct
T01837,C1295,2023-11-02,Consumables,14,421.34,7.1,5479.95,North,Partner
T01838,C0522,2023-11-02,Services,2,1608.87,16.1,2699.68,West,Direct
T01839,C0297,2023-11-03,Services,4,1968.46,4.8,7495.9,East,Digital
T01840,C1928,2023-11-03,Software,8,1983.04,8.3,14547.58,South,Partner
T01841,C0677,2023-11-03,Software,15,1188.54,15.4,15082.57,East,Partner
T01842,C0336,2023-11-04,Electronics,1,526.23,29.2,372.57,West,Partner
T01843,C0139,2023-11-04,Services,13,1671.32,7.3,20141.08,South,Direct
T01844,C1603,2023-11-04,Consumables,15,1304.15,14.0,16823.54,East,Digital
T01845,C1690,2023-11-05,Electronics,2,1972.53,15.8,3321.74,East,Direct
T01846,C1753,2023-11-05,Services,9,1102.71,21.4,7800.57,West,Digital
T01847,C1706,2023-11-06,Software,18,1057.08,15.7,16040.13,North,Digital
T01848,C0342,2023-11-06,Hardware,11,97.15,22.0,833.55,North,Direct
T01849,C0029,2023-11-06,Hardware,15,396.86,25.9,4411.1,West,Partner
T01850,C1003,2023-11-07,Consumables,15,1337.17,8.5,18352.66,South,Direct
T01851,C1016,2023-11-07,Software,8,1987.61,25.1,11909.76,East,Direct
T01852,C0057,2023-11-07,Software,14,956.5,7.9,12333.11,South,Direct
T01853,C1753,2023-11-08,Services,19,67.9,24.3,976.61,South,Digital
T01854,C1284,2023-11-08,Electronics,6,805.08,19.1,3907.86,North,Direct
T01855,C1364,2023-11-08,Services,1,261.36,17.1,216.67,East,Digital
T01856,C1093,2023-11-09,Software,15,1919.84,13.9,24794.73,East,Digital
T01857,C1987,2023-11-09,Software,6,291.21,16.4,1460.71,East,Partner
T01858,C1557,2023-11-10,Hardware,13,244.54,7.0,2956.49,West,Partner
T01859,C1157,2023-11-10,Electronics,4,920.95,14.9,3134.91,South,Digital
T01860,C1003,2023-11-10,Software,5,1088.41,18.3,4446.15,South,Direct
T01861,C1670,2023-11-11,Hardware,15,1437.43,11.4,19103.44,East,Digital
T01862,C0708,2023-11-11,Services,1,742.28,11.5,656.92,West,Partner
T01863,C1723,2023-11-11,Consumables,10,1795.0,10.4,16083.2,North,Digital
T01864,C0274,2023-11-12,Electronics,15,1201.22,24.5,13603.82,South,Digital
T01865,C0073,2023-11-12,Services,9,104.08,11.5,829.0,North,Digital
T01866,C0103,2023-11-12,Electronics,4,77.99,17.4,257.68,South,Direct
T01867,C0734,2023-11-13,Electronics,13,942.86,29.2,8678.08,West,Partner
T01868,C1058,2023-11-13,Services,3,884.46,0.9,2629.5,North,Digital
T01869,C1793,2023-11-14,Software,12,910.22,6.6,10201.75,West,Direct
T01870,C1838,2023-11-14,Electronics,8,123.81,27.8,715.13,West,Direct
T01871,C0063,2023-11-14,Consumables,11,116.01,21.5,1001.75,East,Digital
T01872,C1533,2023-11-15,Hardware,18,130.93,11.3,2090.43,North,Direct
T01873,C0403,2023-11-15,Services,17,1470.52,2.7,24323.87,North,Partner
T01874,C0787,2023-11-15,Consumables,14,1206.9,15.4,14294.52,North,Partner
T01875,C1717,2023-11-16,Electronics,10,281.56,23.5,2153.93,West,Partner
T01876,C1968,2023-11-16,Consumables,16,867.67,12.7,12119.61,North,Direct
T01877,C1588,2023-11-16,Consumables,2,1886.45,25.3,2818.36,East,Digital
T01878,C0369,2023-11-17,Services,6,147.59,8.7,808.5,South,Direct
T01879,C0076,2023-11-17,Hardware,9,386.41,14.9,2959.51,West,Direct
T01880,C1996,2023-11-18,Software,16,785.33,2.7,12226.02,South,Direct
T01881,C0471,2023-11-18,Consumables,8,479.45,15.8,3229.58,South,Direct
T01882,C0461,2023-11-18,Services,8,325.48,25.8,1932.05,South,Direct
T01883,C1044,2023-11-19,Software,19,1946.94,4.6,35290.23,West,Digital
T01884,C0337,2023-11-19,Electronics,19,1535.21,18.3,23831.06,West,Partner
T01885,C1332,2023-11-19,Hardware,1,1461.06,9.4,1323.72,West,Partner
T01886,C1717,2023-11-20,Consumables,11,1865.29,10.6,18343.26,South,Direct
T01887,C0693,2023-11-20,Hardware,14,382.22,0.3,5335.03,West,Partner
T01888,C0938,2023-11-20,Hardware,12,1780.56,16.0,17948.04,North,Direct
T01889,C1800,2023-11-21,Hardware,19,1965.52,29.6,26290.8,East,Direct
T01890,C1784,2023-11-21,Software,18,1176.77,4.4,20249.86,East,Partner
T01891,C0187,2023-11-22,Software,5,1807.44,7.0,8404.6,North,Digital
T01892,C1497,2023-11-22,Hardware,19,1634.08,6.8,28936.29,North,Partner
T01893,C0040,2023-11-22,Hardware,8,642.59,16.9,4271.94,West,Partner
T01894,C0314,2023-11-23,Software,1,671.36,5.7,633.09,North,Partner
T01895,C1255,2023-11-23,Electronics,7,1354.87,28.5,6781.12,East,Digital
T01896,C0244,2023-11-23,Hardware,5,1108.75,20.9,4385.11,West,Partner
T01897,C0369,2023-11-24,Consumables,18,776.03,18.8,11342.45,West,Partner
T01898,C0894,2023-11-24,Services,12,103.64,0.1,1242.44,North,Digital
T01899,C0832,2023-11-25,Consumables,6,55.67,14.1,286.92,East,Direct
T01900,C1124,2023-11-25,Consumables,1,205.0,24.3,155.18,West,Direct
T01901,C1841,2023-11-25,Hardware,8,814.24,15.2,5523.8,West,Direct
T01902,C0847,2023-11-26,Consumables,7,64.55,22.1,351.99,East,Digital
T01903,C0613,2023-11-26,Consumables,9,304.86,20.5,2181.27,North,Direct
T01904,C0424,2023-11-26,Software,4,1936.47,27.9,5584.78,West,Partner
T01905,C1754,2023-11-27,Consumables,11,906.65,11.0,8876.1,West,Direct
T01906,C0436,2023-11-27,Services,10,1867.17,24.8,14041.12,South,Digital
T01907,C0009,2023-11-27,Software,14,388.02,7.8,5008.56,South,Direct
T01908,C1020,2023-11-28,Software,12,723.47,16.7,7231.81,East,Direct
T01909,C1464,2023-11-28,Hardware,14,1345.71,18.5,15354.55,West,Digital
T01910,C0029,2023-11-29,Consumables,4,1979.85,13.3,6866.12,East,Digital
T01911,C1274,2023-11-29,Software,3,1402.68,3.1,4077.59,East,Direct
T01912,C0878,2023-11-29,Services,11,1805.39,13.0,17277.58,West,Digital
T01913,C1554,2023-11-30,Consumables,19,107.75,5.9,1926.46,North,Partner
T01914,C0067,2023-11-30,Consumables,8,614.61,14.6,4199.02,South,Direct
T01915,C1795,2023-11-30,Services,14,1766.76,0.6,24586.23,West,Direct
T01916,C1747,2023-12-01,Consumables,19,1051.2,14.5,17076.74,East,Partner
T01917,C1374,2023-12-01,Consumables,2,348.03,11.3,617.41,North,Direct
T01918,C1241,2023-12-01,Software,2,347.91,0.4,693.04,East,Direct
T01919,C1409,2023-12-02,Services,13,1519.72,18.7,16061.92,North,Direct
T01920,C0321,2023-12-02,Electronics,16,324.34,9.4,4701.63,North,Direct
T01921,C1794,2023-12-03,Electronics,13,1000.36,17.5,10728.86,South,Digital
T01922,C1538,2023-12-03,Hardware,19,370.77,26.6,5170.76,North,Partner
T01923,C1511,2023-12-03,Electronics,1,424.49,25.9,314.55,West,Digital
T01924,C0986,2023-12-04,Software,11,800.6,15.1,7476.8,West,Partner
T01925,C0282,2023-12-04,Electronics,14,244.99,14.1,2946.25,North,Direct
T01926,C1022,2023-12-04,Software,13,1322.07,16.0,14437.0,East,Partner
T01927,C1090,2023-12-05,Software,1,340.58,11.7,300.73,South,Direct
T01928,C0513,2023-12-05,Services,3,1506.51,8.9,4117.29,East,Direct
T01929,C1849,2023-12-05,Hardware,19,1047.4,4.7,18965.27,East,Digital
T01930,C0788,2023-12-06,Services,7,699.52,27.5,3550.06,East,Direct
T01931,C1909,2023-12-06,Hardware,4,1232.34,1.8,4840.63,West,Direct
T01932,C1757,2023-12-07,Services,4,821.17,10.4,2943.07,North,Direct
T01933,C0150,2023-12-07,Hardware,4,174.17,5.0,661.85,West,Direct
T01934,C0295,2023-12-07,Software,12,625.12,1.8,7366.41,North,Direct
T01935,C0786,2023-12-08,Software,10,1054.1,5.2,9992.87,East,Digital
T01936,C1248,2023-12-08,Electronics,18,217.45,13.7,3377.87,East,Partner
T01937,C0228,2023-12-08,Services,10,1467.38,16.8,12208.6,East,Digital
T01938,C0434,2023-12-09,Electronics,1,719.35,26.8,526.56,East,Direct
T01939,C1713,2023-12-09,Hardware,11,417.53,20.5,3651.3,North,Partner
T01940,C0890,2023-12-09,Hardware,10,26.02,24.1,197.49,East,Digital
T01941,C1112,2023-12-10,Consumables,7,179.01,16.6,1045.06,South,Digital
T01942,C1067,2023-12-10,Services,14,482.19,6.0,6345.62,South,Digital
T01943,C1939,2023-12-11,Consumables,18,740.27,25.5,9927.02,North,Digital
T01944,C0244,2023-12-11,Services,9,315.08,14.2,2433.05,East,Digital
T01945,C1043,2023-12-11,Hardware,14,1094.52,23.1,11783.6,South,Partner
T01946,C0158,2023-12-12,Consumables,11,396.84,0.2,4356.51,East,Direct
T01947,C0093,2023-12-12,Services,14,1909.78,13.4,23154.17,South,Direct
T01948,C0969,2023-12-12,Consumables,9,1133.95,10.2,9164.58,South,Direct
T01949,C1808,2023-12-13,Services,5,1595.28,8.9,7266.5,East,Partner
T01950,C0819,2023-12-13,Electronics,12,849.43,20.2,8134.14,East,Direct
T01951,C1435,2023-12-13,Services,8,417.71,24.7,2516.29,East,Digital
T01952,C1842,2023-12-14,Hardware,2,904.62,25.9,1340.65,North,Partner
T01953,C0013,2023-12-14,Hardware,15,830.52,24.0,9467.93,West,Direct
T01954,C1396,2023-12-15,Software,11,1251.08,24.3,10417.74,North,Digital
T01955,C1798,2023-12-15,Software,12,1822.13,25.1,16377.3,North,Direct
T01956,C1794,2023-12-15,Hardware,10,482.08,20.8,3818.07,West,Partner
T01957,C1472,2023-12-16,Hardware,17,202.13,22.8,2652.75,North,Partner
T01958,C1857,2023-12-16,Electronics,4,1433.44,6.6,5355.33,South,Digital
T01959,C1204,2023-12-16,Services,2,10.78,28.7,15.37,East,Partner
T01960,C0039,2023-12-17,Electronics,11,1591.26,15.1,14860.78,West,Digital
T01961,C1965,2023-12-17,Software,17,1458.5,7.9,22835.73,West,Digital
T01962,C1760,2023-12-18,Consumables,9,1653.35,13.6,12856.45,East,Partner
T01963,C0381,2023-12-18,Electronics,8,190.34,24.7,1146.61,North,Partner
T01964,C1917,2023-12-18,Services,12,415.38,20.8,3947.77,South,Partner
T01965,C1304,2023-12-19,Services,7,1107.79,4.6,7397.82,North,Partner
T01966,C0906,2023-12-19,Software,11,661.32,13.2,6314.28,West,Direct
T01967,C1638,2023-12-19,Consumables,19,1693.2,22.7,24868.03,North,Direct
T01968,C1272,2023-12-20,Consumables,8,922.09,20.8,5842.36,North,Digital
T01969,C1578,2023-12-20,Electronics,10,864.68,5.7,8153.93,West,Digital
T01970,C0692,2023-12-20,Software,15,377.66,22.3,4401.63,North,Partner
T01971,C0780,2023-12-21,Software,13,1128.43,20.2,11706.33,South,Direct
T01972,C0198,2023-12-21,Electronics,7,698.44,7.3,4532.18,South,Direct
T01973,C1779,2023-12-22,Services,10,906.56,9.2,8231.56,North,Digital
T01974,C0526,2023-12-22,Software,10,549.88,12.6,4805.95,East,Digital
T01975,C0275,2023-12-22,Software,8,1221.61,20.2,7798.76,South,Direct
T01976,C0162,2023-12-23,Hardware,9,1677.74,28.5,10796.26,South,Digital
T01977,C0773,2023-12-23,Consumables,1,50.91,29.8,35.74,East,Digital
T01978,C0974,2023-12-23,Hardware,10,469.52,20.7,3723.29,South,Digital
T01979,C1669,2023-12-24,Hardware,6,1357.92,12.4,7137.23,North,Partner
T01980,C1308,2023-12-24,Services,16,1416.21,2.1,22183.51,West,Direct
T01981,C1613,2023-12-24,Services,12,595.61,17.8,5875.1,East,Partner
T01982,C0011,2023-12-25,Services,14,579.5,14.5,6936.62,West,Digital
T01983,C0059,2023-12-25,Software,6,1496.16,20.1,7172.59,South,Direct
T01984,C0458,2023-12-26,Services,1,1121.13,28.9,797.12,West,Partner
T01985,C0772,2023-12-26,Software,8,784.01,5.0,5958.48,West,Digital
T01986,C0148,2023-12-26,Software,10,120.29,11.1,1069.38,North,Direct
T01987,C1736,2023-12-27,Consumables,9,1309.51,17.3,9746.68,North,Partner
T01988,C1932,2023-12-27,Electronics,3,592.96,10.5,1592.1,West,Direct
T01989,C0970,2023-12-27,Consumables,4,1158.41,5.3,4388.06,South,Partner
T01990,C1607,2023-12-28,Electronics,14,1447.54,18.0,16617.76,West,Direct
T01991,C0382,2023-12-28,Software,18,931.91,1.2,16573.09,South,Direct
T01992,C0062,2023-12-28,Hardware,19,514.02,11.3,8662.78,South,Direct
T01993,C1798,2023-12-29,Consumables,10,436.16,29.2,3088.01,North,Partner
T01994,C1628,2023-12-29,Consumables,12,1412.79,14.3,14529.13,North,Partner
T01995,C1516,2023-12-30,Hardware,12,1784.17,3.0,20767.74,East,Direct
T01996,C1655,2023-12-30,Software,8,1960.15,25.0,11760.9,North,Digital
T01997,C1421,2023-12-30,Software,7,1608.51,5.4,10651.55,North,Partner
T01998,C1611,2023-12-31,Software,2,1209.38,7.5,2237.35,West,Digital
T01999,C1935,2023-12-31,Consumables,1,1730.01,28.9,1230.04,South,Digital
T02000,C1757,2023-12-31,Hardware,7,785.42,23.3,4216.92,East,Direct
T02001,C1781,2024-01-01,Electronics,7,1765.55,9.7,11160.04,South,Partner
T02002,C0937,2024-01-01,Electronics,10,866.17,19.4,6981.33,North,Digital
T02003,C1638,2024-01-01,Electronics,19,1194.72,14.6,19385.53,South,Partner
T02004,C0479,2024-01-02,Services,17,348.15,26.8,4332.38,North,Direct
T02005,C0629,2024-01-02,Consumables,4,999.43,16.8,3326.1,East,Direct
T02006,C1741,2024-01-03,Services,10,689.57,19.8,5530.35,West,Direct
T02007,C0727,2024-01-03,Software,11,739.35,4.5,7766.87,West,Partner
T02008,C1670,2024-01-03,Services,19,1200.39,7.5,21096.85,East,Digital
T02009,C0991,2024-01-04,Hardware,8,1764.95,0.8,14006.64,North,Direct
T02010,C0550,2024-01-04,Electronics,8,1653.64,17.6,10900.79,West,Digital
T02011,C0824,2024-01-04,Hardware,15,704.44,16.9,8780.84,West,Partner
T02012,C1162,2024-01-05,Consumables,1,1470.35,9.2,1335.08,North,Digital
T02013,C0127,2024-01-05,Consumables,2,1099.77,7.0,2045.57,South,Digital
T02014,C1114,2024-01-05,Electronics,12,703.12,13.6,7289.95,West,Partner
T02015,C0211,2024-01-06,Consumables,7,1817.04,3.1,12324.98,West,Direct
T02016,C0976,2024-01-06,Electronics,5,330.91,25.6,1230.99,North,Digital
T02017,C0647,2024-01-07,Services,16,1612.25,25.0,19347.0,East,Partner
T02018,C1218,2024-01-07,Software,5,432.34,17.9,1774.76,South,Partner
T02019,C1679,2024-01-07,Hardware,1,1785.98,27.0,1303.77,West,Digital
T02020,C0168,2024-01-08,Hardware,1,1445.46,18.4,1179.5,West,Digital
T02021,C0171,2024-01-08,Hardware,18,935.24,14.7,14359.67,West,Direct
T02022,C0910,2024-01-08,Hardware,11,163.87,18.0,1478.11,South,Direct
T02023,C1508,2024-01-09,Consumables,1,368.53,2.6,358.95,South,Partner
T02024,C0560,2024-01-09,Services,5,338.27,6.5,1581.41,East,Direct
T02025,C1566,2024-01-10,Services,7,1525.5,16.7,8895.19,West,Partner
T02026,C0005,2024-01-10,Services,19,1247.81,3.4,22902.3,South,Digital
T02027,C0590,2024-01-10,Software,11,443.06,24.3,3689.36,East,Digital
T02028,C1039,2024-01-11,Services,16,741.67,5.1,11261.52,East,Direct
T02029,C1253,2024-01-11,Services,9,625.57,12.6,4920.73,South,Digital
T02030,C0730,2024-01-11,Electronics,14,1308.46,14.5,15662.27,South,Digital
T02031,C1765,2024-01-12,Software,1,667.47,4.7,636.1,South,Partner
T02032,C0863,2024-01-12,Software,7,1539.52,7.3,9989.95,South,Direct
T02033,C1272,2024-01-12,Hardware,9,1392.98,14.5,10718.98,North,Digital
T02034,C0223,2024-01-13,Software,2,492.78,3.2,954.02,North,Digital
T02035,C1859,2024-01-13,Electronics,6,654.42,5.6,3706.63,East,Digital
T02036,C1012,2024-01-14,Services,13,1103.43,0.7,14244.18,West,Digital
T02037,C0941,2024-01-14,Services,14,1816.64,15.2,21567.15,West,Partner
T02038,C0541,2024-01-14,Hardware,1,231.85,24.7,174.58,West,Direct
T02039,C1216,2024-01-15,Hardware,6,723.59,24.3,3286.55,West,Partner
T02040,C0002,2024-01-15,Consumables,9,1202.36,10.6,9674.19,West,Partner
T02041,C0904,2024-01-15,Hardware,6,655.85,20.6,3124.47,North,Direct
T02042,C1561,2024-01-16,Services,2,586.21,29.7,824.21,West,Digital
T02043,C1556,2024-01-16,Software,1,869.57,12.7,759.13,South,Digital
T02044,C1256,2024-01-16,Hardware,11,393.3,27.4,3140.89,East,Direct
T02045,C0749,2024-01-17,Services,7,1210.84,23.4,6492.52,West,Digital
T02046,C1056,2024-01-17,Consumables,11,1757.85,5.3,18311.52,North,Direct
T02047,C0338,2024-01-18,Hardware,14,1822.41,13.3,22120.41,South,Direct
T02048,C1245,2024-01-18,Software,11,948.11,27.9,7519.46,North,Direct
T02049,C0433,2024-01-18,Consumables,11,593.96,5.0,6206.88,South,Direct
T02050,C0648,2024-01-19,Services,14,770.97,1.7,10610.09,West,Direct
T02051,C1469,2024-01-19,Hardware,4,464.43,8.0,1709.1,South,Direct
T02052,C0247,2024-01-19,Hardware,5,1201.11,0.1,5999.54,East,Direct
T02053,C0661,2024-01-20,Hardware,14,278.09,3.8,3745.32,North,Direct
T02054,C0714,2024-01-20,Services,5,643.17,12.8,2804.22,South,Direct
T02055,C1893,2024-01-20,Hardware,17,349.48,22.9,4580.63,East,Digital
T02056,C1578,2024-01-21,Consumables,8,418.49,6.4,3133.65,North,Direct
T02057,C0745,2024-01-21,Electronics,2,1346.2,25.5,2005.84,South,Digital
T02058,C1217,2024-01-22,Services,14,1985.55,29.6,19569.58,West,Digital
T02059,C0480,2024-01-22,Hardware,9,1354.08,13.9,10492.77,East,Partner
T02060,C1583,2024-01-22,Consumables,3,495.77,29.8,1044.09,North,Direct
T02061,C0690,2024-01-23,Services,5,821.24,17.3,3395.83,South,Direct
T02062,C1805,2024-01-23,Electronics,17,1259.61,1.8,21027.93,South,Direct
T02063,C1782,2024-01-23,Hardware,9,1736.11,3.3,15109.37,East,Direct
T02064,C0500,2024-01-24,Consumables,5,1431.36,15.4,6054.65,East,Digital
T02065,C0819,2024-01-24,Consumables,11,299.29,27.7,2380.25,West,Direct
T02066,C1829,2024-01-24,Software,3,1211.81,3.0,3526.37,East,Digital
T02067,C0193,2024-01-25,Electronics,8,402.38,17.2,2665.37,North,Digital
T02068,C1326,2024-01-25,Electronics,12,754.91,24.3,6857.6,North,Partner
T02069,C1033,2024-01-26,Services,19,1929.99,29.5,25852.22,North,Direct
T02070,C1122,2024-01-26,Electronics,6,1785.24,27.2,7797.93,East,Partner
T02071,C1145,2024-01-26,Hardware,16,520.98,3.2,8068.94,East,Direct
T02072,C1007,2024-01-27,Services,8,1459.8,2.3,11409.8,South,Partner
T02073,C0686,2024-01-27,Software,17,665.74,6.2,10615.89,East,Direct
T02074,C0938,2024-01-27,Software,2,25.64,8.4,46.97,North,Digital
T02075,C1957,2024-01-28,Services,3,1701.73,26.0,3777.84,East,Digital
T02076,C0148,2024-01-28,Electronics,9,1646.76,19.4,11945.6,East,Digital
T02077,C0322,2024-01-28,Services,15,595.38,28.3,6403.31,North,Digital
T02078,C0110,2024-01-29,Hardware,6,1546.47,12.6,8109.69,West,Direct
T02079,C1252,2024-01-29,Services,3,72.66,12.3,191.17,West,Digital
T02080,C0662,2024-01-30,Services,4,1084.17,8.4,3972.4,West,Partner
T02081,C0090,2024-01-30,Consumables,6,1963.35,13.1,10236.91,East,Direct
T02082,C0408,2024-01-30,Software,8,1579.07,23.7,9638.64,North,Digital
T02083,C0521,2024-01-31,Electronics,11,1155.37,20.9,10052.87,West,Digital
T02084,C0174,2024-01-31,Services,15,737.98,23.7,8446.18,North,Digital
T02085,C1534,2024-01-31,Electronics,3,1473.33,24.9,3319.41,West,Direct
T02086,C0049,2024-02-01,Consumables,15,1951.06,0.1,29236.63,South,Direct
T02087,C1766,2024-02-01,Electronics,19,392.32,7.1,6924.84,East,Direct
T02088,C1957,2024-02-02,Hardware,7,108.57,19.6,611.03,North,Digital
T02089,C1835,2024-02-02,Services,4,760.76,13.4,2635.27,South,Partner
T02090,C0425,2024-02-02,Services,19,1038.58,3.5,19042.36,North,Digital
T02091,C0457,2024-02-03,Consumables,18,497.98,1.9,8793.33,East,Direct
T02092,C1970,2024-02-03,Consumables,3,1236.96,28.3,2660.7,South,Partner
T02093,C1246,2024-02-03,Electronics,17,618.68,25.5,7835.58,South,Partner
T02094,C1090,2024-02-04,Consumables,17,1964.02,9.6,30183.06,North,Partner
T02095,C1730,2024-02-04,Software,6,538.04,19.2,2608.42,North,Digital
T02096,C0384,2024-02-04,Software,19,1607.93,4.4,29206.44,East,Partner
T02097,C0813,2024-02-05,Consumables,4,1929.63,4.0,7409.78,South,Direct
T02098,C0291,2024-02-05,Electronics,11,1004.09,10.0,9940.49,North,Digital
T02099,C1598,2024-02-06,Services,14,406.51,8.4,5213.08,West,Digital
T02100,C0402,2024-02-06,Electronics,2,1781.86,29.4,2515.99,North,Partner
T02101,C0264,2024-02-06,Services,18,810.66,0.7,14489.74,North,Direct
T02102,C0728,2024-02-07,Hardware,18,1092.81,16.4,16444.6,North,Digital
T02103,C1129,2024-02-07,Services,8,107.59,25.6,640.38,South,Partner
T02104,C0410,2024-02-07,Consumables,9,702.73,0.8,6273.97,East,Digital
T02105,C1801,2024-02-08,Hardware,8,1116.35,16.6,7448.29,North,Partner
T02106,C1657,2024-02-08,Electronics,4,1389.04,11.4,4922.76,South,Digital
T02107,C1840,2024-02-08,Software,17,1902.78,6.5,30244.69,South,Digital
T02108,C0735,2024-02-09,Services,17,1171.16,7.1,18496.13,North,Direct
T02109,C0778,2024-02-09,Services,11,550.08,24.4,4574.47,East,Direct
T02110,C1054,2024-02-10,Electronics,9,1118.77,13.9,8669.35,South,Partner
T02111,C1820,2024-02-10,Services,13,151.13,1.4,1937.18,East,Digital
T02112,C1003,2024-02-10,Services,10,304.71,12.3,2672.31,North,Direct
T02113,C0777,2024-02-11,Services,15,710.16,24.5,8042.56,North,Partner
T02114,C1320,2024-02-11,Consumables,11,54.29,20.7,473.57,West,Direct
T02115,C0266,2024-02-11,Software,4,159.9,28.6,456.67,South,Partner
T02116,C1995,2024-02-12,Hardware,18,24.61,23.2,340.21,South,Partner
T02117,C1378,2024-02-12,Hardware,9,371.76,5.1,3175.2,South,Partner
